strain,mean_stress_MPa,std_stress_MPa,n
0.0,0.0005053642799894294,0.00047974828019727614,3
0.0013350649556983611,-0.00012931812979723853,0.00030223650570291704,3
0.0026701299113967222,-0.000598467584025252,0.00045660820390810053,3
0.004005194867095083,-0.00032140486098043746,0.00015845698467912108,3
0.0053402598227934445,-3.760382840472342e-05,0.0003567357745783212,3
0.006675324778491806,0.00029630144418374345,0.00034420640219999537,3
0.008010389734190167,0.0006303590080637767,0.0004350604471746425,3
0.009345454689888528,0.0005844143717463427,0.00019682513707806922,3
0.010680519645586889,0.0005357987552780129,0.00037755533578167385,3
0.01201558460128525,0.0005993511786317989,0.0005361807085568875,3
0.013350649556983611,0.0006755193450488634,0.0007097677954858084,3
0.014685714512681972,0.00045063073852837494,0.0007621423554708841,3
0.016020779468380333,0.0001594360092243101,0.0008267813106850227,3
0.017355844424078695,-3.731234387326991e-05,0.0006820744658320856,3
0.018690909379777056,-0.00020514991223298607,0.0005051418981027665,3
0.020025974335475417,-0.00025688230957599624,0.0004062271425524816,3
0.021361039291173778,-0.0002452768560509653,0.000378220415557348,3
0.02269610424687214,-0.00024490211674806995,0.000358556709908645,3
0.0240311692025705,-0.0002552397109689935,0.0004711707851218743,3
0.02536623415826886,-0.00015530564745706537,0.0003838647791517699,3
0.026701299113967222,6.158442691280061e-05,5.289149648999183e-05,3
0.028036364069665583,0.00016182063903764636,0.0001949229752377841,3
0.029371429025363945,7.614364453021344e-05,0.000232369635047388,3
0.030706493981062306,5.405999843911517e-05,0.0003600459092990096,3
0.03204155893676067,0.00016814453255841843,0.0004804210478479775,3
0.03337662389245903,0.00020200820583966776,0.0008794293500992782,3
0.03471168884815739,-4.789317194752247e-05,0.0007488702079152245,3
0.03604675380385575,-0.0002639671410728069,0.0007191864871569508,3
0.03738181875955411,-0.0002261126925853219,0.0006609990942173287,3
0.038716883715252476,-0.0001814625009630262,0.0007328037483214307,3
0.040051948670950833,0.00012197983064701124,0.0006488600549696421,3
0.04138701362664919,0.00042542216225704873,0.0007467112454744774,3
0.042722078582347556,0.00045640820478487916,0.0005773985702478529,3
0.04405714353804592,0.0004640140179897742,0.00048818731527379346,3
0.04539220849374428,0.0008021257043209143,0.0002679018833486122,3
0.046727273449442636,0.0012025790967789783,0.0001281141470109235,3
0.048062338405141,0.0010037054242390585,8.835204178624567e-05,3
0.049397403360839365,0.0006062866154486722,0.00041919448317657423,3
0.05073246831653772,0.0002967511034672411,0.0005019090138566726,3
0.05206753327223608,3.614507803213641e-05,0.0004877313902936964,3
0.053402598227934445,-0.00010128944919361752,0.0005197278612265824,3
0.05473766318363281,-0.00015168620222537438,0.0006243825028818766,3
0.05607272813933117,-0.00010951028718158457,0.0006483484264597508,3
0.057407793095029525,2.848394268225428e-05,0.0005847326257183461,3
0.05874285805072789,0.00012528614398742849,0.0003959123171445262,3
0.060077923006426254,0.00016765026424573695,0.00013984120490989074,3
0.06141298796212461,0.0002766034628965761,0.0003921999055189416,3
0.06274805291782297,0.0005532725680572892,0.0005059431527121719,3
0.06408311787352133,0.0007492664285846709,0.000722761109150863,3
0.0654181828292197,0.0006709681460898999,0.0007526176567241172,3
0.06675324778491806,0.0005894615790472787,0.0007726428907929621,3
0.06808831274061641,0.0004777437611412371,0.0004767780465123652,3
0.06942337769631478,0.0003593253143855917,0.00026861149866964326,3
0.07075844265201314,0.00013808772001469617,0.00023139402880961713,3
0.0720935076077115,-8.314987435619694e-05,0.00019944919384006166,3
0.07342857256340986,-0.0001583518175289142,0.0004388599286899823,3
0.07476363751910822,-0.0002324712376461011,0.0009586881553289865,3
0.07609870247480659,-0.0002556211633553235,0.00044278741561737714,3
0.07743376743050495,-0.00027462134769571143,0.0006322622104179398,3
0.0787688323862033,4.843228383344801e-05,0.00033978063067936423,3
0.08010389734190167,0.00046418936522075956,0.00020952205845156452,3
0.08143896229760003,0.0005847443118622804,0.0001192453647392023,3
0.08277402725329838,0.0005768359840009935,0.00033722122445326193,3
0.08410909220899675,0.0007116696179188257,0.00032521967300025526,3
0.08544415716469511,0.0009443032326653546,7.673110019542927e-05,3
0.08677922212039348,0.0007539634203961709,0.0002959601927128517,3
0.08811428707609184,0.00020036859356929956,0.0007151814077589795,3
0.08944935203179019,4.276201094131118e-05,0.0008136334555275926,3
0.09078441698748856,0.0003721961403367765,0.0005568087986560621,3
0.09211948194318692,0.0007041386062170664,0.00037906306130780254,3
0.09345454689888527,0.0010376916787961392,0.00016075823604356856,3
0.09478961185458364,0.0014473716999952424,0.00010237171298064742,3
0.096124676810282,0.0020617590401211475,0.00015322036023551988,3
0.09745974176598036,0.0028349363697836214,0.00026682801009540356,3
0.09879480672167873,0.004301426977877451,0.00031220985135293886,3
0.10012987167737708,0.005774453911662672,0.00044185140131562537,3
0.10146493663307544,0.007276292433489648,4.823696399861423e-05,3
0.10280000158877381,0.008775319455296873,0.0003833520907843634,3
0.10413506654447216,0.010387473974688024,0.00041886769132041954,3
0.10547013150017052,0.012000139831419523,0.0004972443919949363,3
0.10680519645586889,0.013222647733010537,0.0005342179126238308,3
0.10814026141156725,0.014416418850988372,0.0005777862811720847,3
0.10947532636726562,0.01570069929695742,0.00048474572082705085,3
0.11081039132296397,0.01700423543848257,0.00042720144651424115,3
0.11214545627866233,0.018405011658383624,0.00038723958974633743,3
0.1134805212343607,0.01983405351286849,0.0003363979836932036,3
0.11481558619005905,0.021132681537723314,0.0002915980810270268,3
0.11615065114575741,0.02236687307544241,0.0003035635715398069,3
0.11748571610145578,0.023701542020313656,0.0001116401825311291,3
0.11882078105715414,0.02512935057620402,0.00046251948252299616,3
0.12015584601285251,0.026505857450915302,0.00047534493006185587,3
0.12149091096855086,0.02783305751695735,0.00013772005667815948,3
0.12282597592424922,0.029030882748265804,0.0003479301094207932,3
0.12416104087994759,0.030051387760582072,0.0004850384864165351,3
0.12549610583564594,0.03106575746724874,0.0006526158664772383,3
0.12683117079134432,0.03207066405725073,0.0008788914514777155,3
0.12816623574704267,0.032999163434755445,0.0010253256850598768,3
0.12950130070274102,0.033690273868407526,0.0008911526579529718,3
0.1308363656584394,0.03441992113878634,0.0007475420813634652,3
0.13217143061413775,0.03536972082552021,0.00038291378815456887,3
0.13350649556983613,0.036337128860224825,3.285813678800206e-05,3
0.13484156052553448,0.03753589456698169,0.00027760573754928396,3
0.13617662548123283,0.03873466027373856,0.0005669454497277631,3
0.1375116904369312,0.03999164523774755,0.0004847887460764289,3
0.13884675539262956,0.0412479337979467,0.0004013458242027023,3
0.1401818203483279,0.04221656300459267,0.00019605920299302205,3
0.14151688530402629,0.04315311478377624,0.000505268383668476,3
0.14285195025972464,0.04418611885135701,0.0006202608364360594,3
0.144187015215423,0.045247745677363505,0.0006693904407423985,3
0.14552208017112137,0.04612767321551281,0.0006404714303471903,3
0.14685714512681972,0.04693818936523594,0.0006162833444794327,3
0.1481922100825181,0.04752098890625261,0.0006317723790088591,3
0.14952727503821645,0.04797841188342489,0.0006678814737710779,3
0.1508623399939148,0.04880304884063927,0.0005817033304112223,3
0.15219740494961317,0.04992262512198315,0.0003881381241567488,3
0.15353246990531152,0.050900790835047095,0.0003408204941622448,3
0.1548675348610099,0.05172243567230456,0.0004502255380212866,3
0.15620259981670825,0.052590267590867545,0.0005298849284911065,3
0.1575376647724066,0.05352353412366676,0.0006261917741790198,3
0.15887272972810498,0.0543815207268967,0.0006223823161433201,3
0.16020779468380333,0.05506886242435358,0.00031298235446740644,3
0.16154285963950168,0.055830684304518596,0.0002691543522441924,3
0.16287792459520006,0.05686395351109979,0.0004996360042017622,3
0.1642129895508984,0.05784689753606436,0.0007006887170507101,3
0.16554805450659676,0.05849059837909857,0.000726260603775019,3
0.16688311946229514,0.05914493698829887,0.0007638599777990976,3
0.1682181844179935,0.06000186417686265,0.00032274471261491827,3
0.16955324937369187,0.060858791365426435,0.00014404536275273088,3
0.17088831432939022,0.06146267294327726,9.019317181054272e-05,3
0.17222337928508857,0.06205988408984169,0.0002956438915544991,3
0.17355844424078695,0.06298779625398482,0.00012166845356982933,3
0.1748935091964853,0.06396419317385273,0.0003006110187923843,3
0.17622857415218368,0.06454478553219538,5.8045276354764746e-05,3
0.17756363910788203,0.06503145112917566,0.0003154186650903141,3
0.17889870406358038,0.06579199759421946,0.0004706647079214193,3
0.18023376901927876,0.06666378210480085,0.0005802077749959898,3
0.1815688339749771,0.06749846647609743,0.0004572206101006083,3
0.18290389893067546,0.06830929536909669,0.0003101483805882343,3
0.18423896388637384,0.06888062734263824,0.0003882026400176417,3
0.1855740288420722,0.06924812508715311,0.0004555361687617521,3
0.18690909379777054,0.06983514255126726,0.0004224730282842167,3
0.18824415875346892,0.07068040529925407,0.0004497698076226584,3
0.18957922370916727,0.07145917501909425,0.0004596317273674442,3
0.19091428866486565,0.07213377075396897,0.00015063508687214,3
0.192249353620564,0.07277512334000281,0.00010862665514167963,3
0.19358441857626235,0.07334442295230748,0.00026223417368856486,3
0.19491948353196073,0.07397482596530695,0.00042017405936761856,3
0.19625454848765908,0.07484656321233871,0.0004975934988756976,3
0.19758961344335746,0.07569103453256197,0.0005452361083750028,3
0.1989246783990558,0.07634072151549404,0.0003379151292825086,3
0.20025974335475416,0.0769876004391639,0.00017674400094416662,3
0.20159480831045254,0.07754478057331611,0.0005938278763006801,3
0.2029298732661509,0.07810196070746832,0.0010109169283602124,3
0.20426493822184924,0.0785661065276103,0.0009608020547657098,3
0.20560000317754762,0.0790253763749378,0.000926113545031795,3
0.20693506813324597,0.07929378370567042,0.0007210325349432979,3
0.20827013308894432,0.07953433226671792,0.0004922324498700052,3
