strain,mean_stress_MPa,std_stress_MPa,n
0.0,0.00047766865737138876,0.0007471797246040637,3
0.0013349735337160795,0.000379211647304726,0.0006767914726803459,3
0.002669947067432159,0.00027147231738543616,0.0005918527367447068,3
0.004004920601148238,0.00011650337189767661,0.000375763644317725,3
0.005339894134864318,-3.6673984057691046e-05,0.00018810629072589697,3
0.006674867668580398,-0.00018167936429170988,0.00034687000455265734,3
0.008009841202296477,-0.0003265804439457099,0.0007166217135702122,3
0.009344814736012556,-0.00016284878638369636,0.0005320232724492107,3
0.010679788269728636,8.828711783173024e-07,0.0007862427459407412,3
0.012014761803444716,9.596127703041996e-06,0.0006514498679352005,3
0.013349735337160796,9.353928707920764e-06,0.0005737277692224672,3
0.014684708870876875,-3.081693136521306e-05,0.0005121415790249463,3
0.016019682404592953,-8.025730654322791e-05,0.00046326341437806945,3
0.017354655938309035,-0.00016426443587008328,0.0004205038857969304,3
0.018689629472025113,-0.00026135421533240614,0.00043759948256933643,3
0.020024603005741194,-0.00026913776234822195,0.00028091366657738453,3
0.021359576539457272,-0.00022982287583414468,4.210222888426823e-05,3
0.02269455007317335,-8.610029615519552e-05,6.967586535834512e-05,3
0.02402952360688943,0.00014491580224588568,0.0003569747875659676,3
0.02536449714060551,0.00029090482545105157,0.0003755951111730953,3
0.02669947067432159,0.0003378726629327445,8.739577468071236e-05,3
0.02803444420803767,0.00026207685750502703,0.00016439129734983267,3
0.02936941774175375,-1.1211967158305405e-05,0.00011345746812415953,3
0.03070439127546983,-0.00015927954390742452,0.00011278504274432618,3
0.032039364809185907,2.1848948249660706e-05,0.00022828088230479845,3
0.03337433834290199,0.00018368672397750668,0.00025284863517060157,3
0.03470931187661807,0.000284242115943805,0.00036367912870482387,3
0.036044285410334144,0.0003577572150454549,0.000760457131614684,3
0.037379258944050225,0.00018164109841390416,0.0007838861906277519,3
0.03871423247776631,8.352567971969324e-06,0.0008008219781290057,3
0.04004920601148239,-9.545992761000017e-06,0.0005277481656313659,3
0.04138417954519846,-2.744455349396921e-05,0.00041438833204397464,3
0.042719153078914544,-0.00010699536816467533,6.297584296900912e-05,3
0.044054126612630626,-0.00019454036563632083,0.0003298375229166953,3
0.0453891001463467,-0.00017198652151663365,0.00032860805665190597,3
0.04672407368006278,-0.0001213490168700413,0.0004864354689073546,3
0.04805904721377886,0.0001800399375588203,0.0002515988624468144,3
0.049394020747494945,0.0005642220710368532,0.00026800778060139256,3
0.05072899428121102,0.0006707133845189707,0.0004204723987273112,3
0.0520639678149271,0.0006339241094843928,0.0004596252347820057,3
0.05339894134864318,0.0006665997982155232,0.00040811937330421276,3
0.05473391488235926,0.0007531405488290814,0.0002966540718203306,3
0.05606888841607534,0.0010206555741777538,0.00028559490084367956,3
0.05740386194979142,0.0014775431873713123,0.00038594603306669865,3
0.0587388354835075,0.0018678306656271237,0.00032969557483741066,3
0.060073809017223576,0.0021538311774478764,6.463163007029033e-05,3
0.06140878255093966,0.002555171314842192,0.00017702375753579332,3
0.06274375608465574,0.0032112691355276734,6.049860285167892e-05,3
0.06407872961837181,0.003811191105488936,6.459759204717752e-05,3
0.0654137031520879,0.004211143073588734,0.00022187151641793972,3
0.06674867668580398,0.0046837122675573726,0.00040288266434744736,3
0.06808365021952005,0.005620804855031141,0.0005659517140358359,3
0.06941862375323614,0.006518254445467012,0.0007069319832240737,3
0.07075359728695221,0.00663484887885525,0.0001156801068174202,3
0.07208857082066829,0.006751443312243491,0.00047721047813903053,3
0.07342354435438438,0.007730691954918355,0.0006137540814720655,3
0.07475851788810045,0.008743767464138222,0.0007957296848704596,3
0.07609349142181653,0.009396357963222418,0.00042358261483528423,3
0.07742846495553261,0.01000002503877741,0.0001652585959941193,3
0.07876343848924869,0.010558033194878616,0.0003177327672481784,3
0.08009841202296478,0.0111059269250473,0.0005018692159171162,3
0.08143338555668085,0.011497273325592297,0.0004767237282652214,3
0.08276835909039693,0.011817596745995916,0.00040114928335576534,3
0.08410333262411301,0.012324741753809884,0.00024925289926087794,3
0.08543830615782909,0.01295273696514763,3.927092173278934e-05,3
0.08677327969154516,0.013678548253235714,0.0001869880679851747,3
0.08810825322526125,0.014487885100466535,0.00035639472248472185,3
0.08944322675897733,0.015108305581764162,0.0004137695676464818,3
0.0907782002926934,0.015489271841171229,0.00043240124061607146,3
0.09211317382640949,0.015943973953768377,0.0005462556076604949,3
0.09344814736012556,0.016528157112682268,0.0006463577200158619,3
0.09478312089384165,0.01711609911603479,0.0006629809054643382,3
0.09611809442755773,0.017719573498750394,0.00047210047091800927,3
0.0974530679612738,0.0182972381176089,0.00047119719675534327,3
0.09878804149498989,0.018777397881845334,0.0006810838128442656,3
0.10012301502870596,0.019230622824099763,0.0008576166383567828,3
0.10145798856242204,0.019465478234735576,0.0005707533660563882,3
0.10279296209613813,0.01970369849897888,0.00030548067623471705,3
0.1041279356298542,0.020380104010170114,0.0004404871001546438,3
0.10546290916357028,0.021056509521361354,0.0005757149939247825,3
0.10679788269728636,0.021560474664940585,0.0003638680235854506,3
0.10813285623100244,0.02204984646812953,0.00013034438832752848,3
0.10946782976471851,0.022730760194660932,0.0001999035321890512,3
0.1108028032984346,0.02345026051864375,0.00042082126278213095,3
0.11213777683215068,0.02368860978280418,0.0007293432988031643,3
0.11347275036586676,0.023766648966662463,0.0010611865329563236,3
0.11480772389958284,0.02432859778229555,0.0009425182008144154,3
0.11614269743329891,0.025138605512089924,0.0009062629993449523,3
0.117477670967015,0.025580246776102922,0.0008828522469726468,3
0.11881264450073108,0.025749137303481506,0.0006494774806204863,3
0.12014761803444715,0.026263039619224358,0.000629914582575487,3
0.12148259156816324,0.027124737445005775,0.0009020776433893055,3
0.12281756510187931,0.027877182639590676,0.001009610729703565,3
0.12415253863559539,0.02849014581748123,0.0008872779493156547,3
0.12548751216931148,0.028949615119191797,0.0007950798375628547,3
0.12682248570302757,0.029090138872052602,0.0006452236236869325,3
0.12815745923674363,0.02938357485446284,0.0005628862004848341,3
0.12949243277045971,0.030165725059374537,0.0005769436261628932,3
0.1308274063041758,0.03083988909161811,0.0005991625458359268,3
0.13216237983789186,0.030854466872219988,0.0006814933771644329,3
0.13349735337160795,0.03088282061664166,0.0007915642255512056,3
0.13483232690532404,0.03123474070873201,0.0008425096172185569,3
0.1361673004390401,0.03158666080082235,0.0010672889726924032,3
0.1375022739727562,0.03197461043370728,0.0010029068480904627,3
0.13883724750647228,0.03236465799090508,0.0011624832194015331,3
0.14017222104018834,0.033031992871269435,0.0010754025630323235,3
0.14150719457390443,0.033742801404828514,0.0012142550107607272,3
0.14284216810762052,0.03405341101945608,0.000866473598336147,3
0.14417714164133658,0.03427866725395709,0.0005642036641561345,3
0.14551211517505266,0.0349530598095934,0.0003687827412477494,3
0.14684708870876875,0.03579896209915362,0.00032903879653128757,3
0.1481820622424848,0.036165762223458915,0.0004887247702434096,3
0.1495170357762009,0.036257959514637665,0.0006223544758157303,3
0.150852009309917,0.03638733640306299,0.0007378775067668458,3
0.15218698284363305,0.0365449083468284,0.0008716772440541047,3
0.15352195637734914,0.036937132948032296,0.001021767032121021,3
0.15485692991106523,0.03759626900433495,0.00117266428684408,3
0.15619190344478132,0.038118736779051275,0.0011948865180453627,3
0.15752687697849738,0.03842018570033271,0.0010253027689989106,3
0.15886185051221346,0.038765016408939514,0.0009146203335232112,3
0.16019682404592955,0.039217038314709095,0.0008502746744353553,3
0.16153179757964561,0.039637522800530664,0.0007453961313999348,3
0.1628667711133617,0.03993254817777179,0.00044514047906348973,3
0.1642017446470778,0.040268933811402695,0.0002759967418995254,3
0.16553671818079385,0.04086070568892052,0.0004165440549342464,3
0.16687169171450994,0.0414248049074367,0.0006207000687949271,3
0.16820666524822603,0.041464697475315344,0.0005658292790975181,3
0.1695416387819421,0.041504590043194,0.0006304211046702394,3
0.17087661231565818,0.04202428169201262,0.0006708531949317708,3
0.17221158584937427,0.04256655168396493,0.0008501968804088692,3
0.17354655938309033,0.04302416054403568,0.0009709607823690406,3
0.17488153291680641,0.043471720467340984,0.0010987065340706936,3
0.1762165064505225,0.04377824539909985,0.0010002085389422067,3
0.17755147998423856,0.04404108609756899,0.0008635249362690983,3
0.17888645351795465,0.04449470118207315,0.0007517644010711291,3
0.18022142705167074,0.04503135009614717,0.0006392119989240475,3
0.1815564005853868,0.04533960646774155,0.0006633682803607779,3
0.1828913741191029,0.04550360398685952,0.0008944203046273317,3
0.18422634765281898,0.04574903171314663,0.0009990149887154067,3
0.18556132118653504,0.04605625285562671,0.0009532373613534747,3
0.18689629472025113,0.04646623076081766,0.000965682632381857,3
0.18823126825396722,0.04700830509627695,0.001096947679161539,3
0.1895662417876833,0.047374603007789624,0.0012075318178603083,3
0.19090121532139936,0.04742254289866691,0.0011928216712577809,3
0.19223618885511545,0.04757421603451414,0.001191109562579043,3
0.19357116238883154,0.04800295002544728,0.0012336459620865827,3
0.1949061359225476,0.048417672697685134,0.00124326102685752,3
0.1962411094562637,0.04877253332284439,0.0011130625310744118,3
0.19757608298997978,0.04912043540379654,0.0009858310801780315,3
0.19891105652369584,0.049386755467549066,0.0007104480598249511,3
0.20024603005741193,0.0496504289636702,0.0005877373990465905,3
0.20158100359112802,0.050234557526827685,0.0006044341141192116,3
0.20291597712484408,0.05081868608998515,0.0009908245256707378,3
0.20425095065856017,0.05101162518040336,0.0008509479445679869,3
0.20558592419227625,0.05117422019391779,0.0007369095062401929,3
0.20692089772599231,0.05168037395068149,0.0009332100098916586,3
0.2082558712597084,0.05224712366004103,0.0011903831109451406,3
0.2095908447934245,0.05232106055823741,0.0011768651874397166,3
0.21092581832714055,0.05226032126922808,0.0011027737560265441,3
0.21226079186085664,0.05253778047514219,0.0010789893368279373,3
0.21359576539457273,0.052963214101594845,0.001182362797729462,3
0.2149307389282888,0.053329234759253136,0.0010971628314355168,3
0.21626571246200488,0.05365119459832099,0.0009790235506791656,3
0.21760068599572097,0.0540737347812629,0.0010410149379948173,3
0.21893565952943703,0.05459169857002127,0.001124199284968592,3
0.22027063306315312,0.054975882247203844,0.0010849419118957938,3
0.2216056065968692,0.055191607266320684,0.0010111055184432857,3
0.2229405801305853,0.05545928830914464,0.0010595156054503062,3
0.22427555366430135,0.055811271551062504,0.0012279994856222408,3
0.22561052719801744,0.0560862257716262,0.0013696179882411203,3
0.22694550073173353,0.05616872794522378,0.0009918484090034637,3
0.2282804742654496,0.056318742043118465,0.000755497000531503,3
0.22961544779916568,0.056747055858893725,0.0010523961074279183,3
0.23095042133288177,0.057148062194624295,0.0013108109904221143,3
0.23228539486659783,0.05730520552726374,0.0012505350978749639,3
0.23362036840031392,0.057467138963905116,0.0012223706094134509,3
0.23495534193403,0.05790665666460296,0.0008619654983107178,3
0.23629031546774606,0.05834617436530079,0.0005270262868911185,3
0.23762528900146215,0.05893360859015148,0.0006854305309501413,3
0.23896026253517824,0.05953570537635986,0.0009802832831507637,3
0.2402952360688943,0.059549306487510674,0.000871628296789905,3
0.2416302096026104,0.05945979348691932,0.0007176528915592032,3
0.24296518313632648,0.05976616663017988,0.000945489867027034,3
0.24430015667004254,0.0602065053916403,0.001311579671383615,3
0.24563513020375863,0.060343020951036906,0.0012310112983904505,3
0.24697010373747472,0.06033985020756175,0.0009808347260582583,3
0.24830507727119078,0.06059182612053777,0.0009987242548857016,3
0.24964005080490687,0.061021275163235585,0.001324386541326223,3
0.25097502433862295,0.06127406288496215,0.0014001348808905414,3
0.25230999787233904,0.06137731395385349,0.0011659057485915853,3
0.25364497140605513,0.061704942578784894,0.0010362167075121914,3
0.25497994493977116,0.06232224792354037,0.001080926928201519,3
0.25631491847348725,0.06281616273659285,0.0010576496661047908,3
0.25764989200720334,0.06306915688893906,0.0009255785957103373,3
0.25898486554091943,0.06328721658316735,0.0009897611930214224,3
0.2603198390746355,0.06339714503572151,0.0010158520608774967,3
0.2616548126083516,0.06351817821956303,0.0009886385112108853,3
0.26298978614206764,0.06371230166964743,0.0008871009791591586,3
0.2643247596757837,0.06390769580064706,0.0010681374379247497,3
0.2656597332094998,0.06414390229295563,0.001108755070028133,3
0.2669947067432159,0.06438300776363354,0.0011755043954058393,3
0.268329680276932,0.06475502406331493,0.00127722195016531,3
0.2696646538106481,0.06512704036299631,0.0013802189341394569,3
0.2709996273443641,0.06534000210670222,0.0013166263265242892,3
0.2723346008780802,0.06554091860026483,0.0012437911427873032,3
0.2736695744117963,0.0659076137914984,0.001310896383873037,3
0.2750045479455124,0.06630480343478913,0.001409014714611855,3
0.27633952147922847,0.06670191673591422,0.0011635125720295325,3
0.27767449501294456,0.06709754603978335,0.0009851965694275967,3
0.27900946854666064,0.06740205457264004,0.0008674321627180478,3
0.2803444420803767,0.06765571169221658,0.0007082327446957953,3
0.28167941561409277,0.06772258050025494,0.0008731541512509263,3
0.28301438914780885,0.06766880353410844,0.001274359401760534,3
0.28434936268152494,0.0677352844622937,0.0013844382086433506,3
0.28568433621524103,0.06791311107936537,0.0012874918973289002,3
0.2870193097489571,0.06818608588095558,0.0013455507353162142,3
0.28835428328267315,0.06858806411061916,0.0015327511276845003,3
0.28968925681638924,0.06887002094662652,0.0015985492288543672,3
0.29102423035010533,0.06893445916263709,0.0014094112334107837,3
0.2923592038838214,0.06907297421477428,0.0012351738774404291,3
0.2936941774175375,0.06941343597969456,0.0010993472016938767,3
0.2950291509512536,0.06974132896188702,0.0010165380058897884,3
0.2963641244849696,0.06999636476153226,0.0009429152346156061,3
0.2976990980186857,0.07026578120035935,0.0009411895835685824,3
0.2990340715524018,0.07066911701849618,0.0010848177777682299,3
0.3003690450861179,0.07106274483312287,0.0012456595925866368,3
0.301704018619834,0.07084575965294602,0.0014651615845682176,3
0.30303899215355007,0.07062877447276918,0.0017108997716319765,3
0.3043739656872661,0.07078078960975738,0.0016438481970559025,3
0.3057089392209822,0.07096170183779082,0.0015665095870135688,3
0.3070439127546983,0.07132445621616194,0.0014097756246126932,3
0.30837888628841437,0.07172141127332309,0.0012607239073186788,3
0.30971385982213046,0.07210715160117558,0.0011217130031236614,3
0.31104883335584654,0.0724899869110975,0.0009799129163267717,3
0.31238380688956263,0.07268187683682849,0.0010399284066982886,3
0.31371878042327866,0.07278692196103484,0.001201270115457817,3
0.31505375395699475,0.07309201967012352,0.001110833684367892,3
0.31638872749071084,0.07352981873712167,0.0008776786967805876,3
0.31772370102442693,0.07384242822121889,0.0008694887451809398,3
0.319058674558143,0.07403798499223482,0.001123343789683648,3
0.3203936480918591,0.07412804974734259,0.0013177787864724793,3
0.32172862162557514,0.07408323134702711,0.0013871504366756297,3
0.32306359515929123,0.07412488747735495,0.0013783445925587715,3
0.3243985686930073,0.07432417360014822,0.0012076948077343478,3
0.3257335422267234,0.07457202912780721,0.0011187546231013748,3
0.3270685157604395,0.07495200035900383,0.001250852287937996,3
0.3284034892941556,0.07529584578142479,0.001331736775520994,3
0.3297384628278716,0.07547603786929538,0.001203727229378771,3
0.3310734363615877,0.07563527894702184,0.0011248506858230656,3
0.3324084098953038,0.07561807690240797,0.001207571725145203,3
0.3337433834290199,0.07560857386121962,0.0013107688288007547,3
0.33507835696273597,0.07620422692650455,0.0012069865942249064,3
0.33641333049645206,0.0767998799917895,0.0011372396101059033,3
0.3377483040301681,0.07670048289198028,0.0012285419324742867,3
0.3390832775638842,0.07655478995148166,0.0013349581636843836,3
0.34041825109760027,0.07676166737357541,0.001436789233359361,3
0.34175322463131635,0.07703170539090551,0.0015630157382486743,3
0.34308819816503244,0.07705733366950362,0.0015509752394812443,3
0.34442317169874853,0.07700941151143677,0.0015036391257917776,3
0.3457581452324646,0.0772116306580181,0.0013602546196209789,3
0.34709311876618065,0.07753392533647761,0.0011712020481535362,3
0.34842809229989674,0.07770959519908545,0.0010273813335447133,3
0.34976306583361283,0.07778610804272974,0.0009654767343662328,3
0.3510980393673289,0.07811069373993519,0.001066512707821204,3
0.352433012901045,0.07867175571035599,0.0012742755311716382,3
0.3537679864347611,0.07912119120638118,0.0012642747282132294,3
0.3551029599684771,0.07942160607288358,0.000980890638120015,3
0.3564379335021932,0.07965325644818065,0.0009201596151419101,3
0.3577729070359093,0.07975585857220403,0.001245533851004291,3
0.3591078805696254,0.07983793621447278,0.001490987654620099,3
0.3604428541033415,0.0798585201862862,0.0015140185822271786,3
0.36177782763705757,0.07989457876077348,0.0015443231393921807,3
0.3631128011707736,0.0800058006044528,0.001632776081183647,3
0.3644477747044897,0.08014924791669158,0.001723810906360318,3
0.3657827482382058,0.08059178705576002,0.0014650720439074063,3
0.36711772177192187,0.08102681375596661,0.0012321669411197893,3
0.36845269530563796,0.08097745451167619,0.0011596427853320193,3
0.36978766883935404,0.08092809526738576,0.0011040639383533397,3
0.3711226423730701,0.08114705376921226,0.0013127177446823901,3
0.37245761590678617,0.08138566538500129,0.0015396883267272564,3
0.37379258944050225,0.08167623972032216,0.0017201863426687422,3
0.37512756297421834,0.08197565560984986,0.0018935759582686296,3
0.37646253650793443,0.08192213645530781,0.0016355766289971327,3
0.3777975100416505,0.08175820462234944,0.0012631747605163395,3
0.3791324835753666,0.08183417951743431,0.0013359106119600322,3
0.38046745710908264,0.08203006399445416,0.0016093159329868705,3
0.38180243064279873,0.08218768340273104,0.0016561118371580768,3
0.3831374041765148,0.08232332783600295,0.001557129954358864,3
0.3844723777102309,0.08271003419452734,0.0014396463185083082,3
0.385807351243947,0.08332113980114574,0.0013118609690057426,3
0.3871423247776631,0.08367075896088157,0.001204151479180022,3
0.3884772983113791,0.08368713812792328,0.0011063707101674834,3
0.3898122718450952,0.08378880650301013,0.0010760665852291367,3
0.3911472453788113,0.08404840143362607,0.0012280860983066581,3
0.3924822189125274,0.08426127648615395,0.0013787532228766149,3
0.39381719244624347,0.08433520000871697,0.0013645412603169498,3
0.39515216597995956,0.0844276314010387,0.0013756388005692357,3
0.3964871395136756,0.0846021740884612,0.0014535806216125439,3
0.3978221130473917,0.08476705003548268,0.001518026031108484,3
0.39915708658110777,0.08484349947494202,0.001464861115418728,3
0.40049206011482386,0.08492728998693742,0.0014261357882608074,3
0.40182703364853994,0.08532026247629992,0.001607767771916798,3
0.40316200718225603,0.08571323496566245,0.0018133081394154625,3
0.40449698071597207,0.08577435595739093,0.001403380238368539,3
0.40583195424968815,0.0858139670462244,0.0009872989906502777,3
0.40716692778340424,0.0859772332445047,0.0010835031988270342,3
0.40850190131712033,0.08615807815695824,0.0012693884606390475,3
0.4098368748508364,0.08628046807830801,0.0014361100312063062,3
0.4111718483845525,0.08638571030150849,0.0016021571270770682,3
0.4125068219182686,0.08665213417409194,0.0014475138273008247,3
0.41384179545198463,0.08698933298227945,0.0011485386999205345,3
0.4151767689857007,0.08701708707508882,0.001145048472567311,3
0.4165117425194168,0.08684620656998114,0.0013350227985172304,3
0.4178467160531329,0.0868795324104128,0.0014270454904692633,3
0.419181689586849,0.0870974423610389,0.0014294833645666553,3
0.42051666312056507,0.08738382365462004,0.0013681300921035255,3
0.4218516366542811,0.08775468054520923,0.001236247999437746,3
0.4231866101879972,0.08802139907442615,0.0011676708334100938,3
