CycleCount,AxialDisplacement_mm,AxialForce_N,strain,stress_MPa,stress_MPa_mag
5,0.0029683112643397,2.08079862594604,-4.947185440566167e-05,0.0005779996183183445,-0.0005779996183183445
5,0.0081717971625039,-0.509546935558319,-0.000136196619375065,-0.0001415408154328664,0.0001415408154328664
5,-0.145059821079485,2.04980611801147,0.0024176636846580833,0.0005693905883365195,-0.0005693905883365195
5,-0.312054151436314,0.764103591442108,0.0052009025239385664,0.00021225099762280778,-0.00021225099762280778
5,-0.479608774185181,-2.37972116470337,0.007993479569753017,-0.0006610336568620473,0.0006610336568620473
5,-0.648647546768188,-0.873656272888184,0.010810792446136468,-0.00024268229802449558,0.00024268229802449558
5,-0.814658415038139,1.8038204908371,0.01357764025063565,0.00050106124745475,-0.00050106124745475
5,-0.982904457487166,2.51544690132141,0.016381740958119433,0.0006987352503670583,-0.0006987352503670583
5,-1.15032796747983,3.12530612945557,0.0191721327913305,0.0008681405915154361,-0.0008681405915154361
5,-1.31717324256897,0.314918011426926,0.021952887376149498,8.747722539636833e-05,-8.747722539636833e-05
5,-1.48522853851318,1.50400149822235,0.024753808975219668,0.0004177781939506528,-0.0004177781939506528
5,-1.65143609046936,-2.23717069625854,0.027523934841156,-0.0006214363045162611,0.0006214363045162611
5,-1.81972386781126,0.406664907932281,0.030328731130187667,0.0001129624744256336,-0.0001129624744256336
5,-1.98658695444465,-1.93721795082092,0.0331097825740775,-0.0005381160974502556,0.0005381160974502556
5,-2.15293164364994,2.35838532447815,0.03588219406083234,0.0006551070345772638,-0.0006551070345772638
5,-2.3211061488837,4.00542640686035,0.038685102481395,0.0011126184463500972,-0.0011126184463500972
5,-2.48922104947269,0.545431971549988,0.0414870174912115,0.00015150888098610778,-0.00015150888098610778
5,-2.65604257583618,0.0422092862427235,0.04426737626393633,1.1724801734089861e-05,-1.1724801734089861e-05
5,-2.82231578603387,-2.23254036903381,0.047038596433897836,-0.0006201501025093917,0.0006201501025093917
5,-2.98971543088555,-0.617455244064331,0.049828590514759165,-0.0001715153455734253,0.0001715153455734253
5,-3.15874814987183,-0.067817747592926,0.05264580249786384,-1.883826322025722e-05,1.883826322025722e-05
5,-3.32484254613519,-2.15004849433899,0.055414042435586494,-0.0005972356928719417,0.0005972356928719417
5,-3.49159841425717,-4.17855358123779,0.05819330690428617,-0.0011607093281216084,0.0011607093281216084
5,-3.65917687304318,-9.5515832901001,0.060986281217386334,-0.002653217580583361,0.002653217580583361
5,-3.8262247107923,-13.161768913269,0.06377041184653834,-0.0036560469203525,0.0036560469203525
5,-3.99457197636366,-18.0107727050781,0.066576199606061,-0.00500299241807725,0.00500299241807725
5,-4.16189432144165,-25.5152549743652,0.06936490535736084,-0.0070875708262125555,0.0070875708262125555
5,-4.32933587580919,-22.9908962249756,0.07215559793015316,-0.006386360062493222,0.006386360062493222
5,-4.49574552476406,-28.0060882568359,0.074929092079401,-0.007779468960232194,0.007779468960232194
5,-4.66329464688897,-37.473258972168,0.0777215774481495,-0.01040923860338,0.01040923860338
5,-4.8297462053597,-40.8465347290039,0.08049577008932833,-0.011346259646945528,0.011346259646945528
