CycleCount,AxialDisplacement_mm,AxialForce_N,strain,stress_MPa,stress_MPa_mag
5,0.003600120635383,-3.57766127586365,-6.000201058971667e-05,-0.0009937947988510139,0.0009937947988510139
5,0.0079154970080708,-1.19938051700592,-0.00013192495013451334,-0.0003331612547238667,0.0003331612547238667
5,-0.145810845424421,1.02689957618713,0.0024301807570736834,0.00028524988227420276,-0.00028524988227420276
5,-0.314480072120205,-0.180079951882362,0.00524133453533675,-5.0022208856211666e-05,5.0022208856211666e-05
5,-0.481200229842216,-4.41716432571411,0.0080200038307036,-0.0012269900904761418,0.0012269900904761418
5,-0.648540270049125,-0.301754325628281,0.01080900450081875,-8.382064600785583e-05,8.382064600785583e-05
5,-0.816142535768449,-1.06231307983398,0.013602375596140815,-0.00029508696662055,0.00029508696662055
5,-0.981420278549194,2.89612507820129,0.016357004642486565,0.0008044791883892472,-0.0008044791883892472
5,-1.15054845809937,1.25063812732697,0.019175807634989498,0.00034739947981304723,-0.00034739947981304723
5,-1.31737592164427,-0.61068856716156,0.021956265360737835,-0.00016963571310043331,0.00016963571310043331
5,-1.48522260133177,-1.54026198387146,0.024753710022196167,-0.00042785055107540554,0.00042785055107540554
5,-1.65235402528197,0.717808127403259,0.0275392337546995,0.00019939114650090528,-0.00019939114650090528
5,-1.82114844210446,-1.22507047653198,0.030352474035074333,-0.0003402973545922167,0.0003402973545922167
5,-1.987922238186,3.72754287719727,0.0331320373031,0.0010354285769992417,-0.0010354285769992417
5,-2.15391512028873,3.29097390174866,0.0358985853381455,0.0009141594171524055,-0.0009141594171524055
5,-2.3208917118609,4.43528413772583,0.038681528531015,0.0012320233715905084,-0.0012320233715905084
5,-2.48962035402656,0.284230917692184,0.041493672567109334,7.895303269227333e-05,-7.895303269227333e-05
5,-2.65687704086304,0.795122444629669,0.044281284014384005,0.0002208673457304636,-0.0002208673457304636
5,-2.82394280657172,-5.22281312942505,0.047065713442862,-0.0014507814248402916,0.0014507814248402916
5,-2.99187307246029,0.449013888835907,0.049864551207671505,0.00012472608023219637,-0.00012472608023219637
5,-3.15771112218499,0.981410264968872,0.05262851870308317,0.00027261396249135333,-0.00027261396249135333
5,-3.32538480870426,3.64612197875977,0.055423080145071,0.0010128116607666029,-0.0010128116607666029
5,-3.49289178848267,2.53035974502563,0.05821486314137783,0.0007028777069515639,-0.0007028777069515639
5,-3.65884904749691,-2.68987202644348,0.060980817458281836,-0.0007471866740120778,0.0007471866740120778
5,-3.82602820172906,-2.07468128204346,0.06376713669548434,-0.0005763003561231833,0.0005763003561231833
5,-3.99395218119025,0.519081354141235,0.06656586968650417,0.00014418926503923196,-0.00014418926503923196
5,-4.16091037914157,0.0400323197245598,0.06934850631902617,1.1120088812377722e-05,-1.1120088812377722e-05
5,-4.32732654735446,1.27052772045135,0.07212210912257433,0.0003529243667920417,-0.0003529243667920417
5,-4.49513830244541,-2.83293771743774,0.0749189717074235,-0.0007869271437327056,0.0007869271437327056
5,-4.66301431879401,0.827154159545898,0.07771690531323351,0.000229765044318305,-0.000229765044318305
5,-4.83043771237135,-1.49302363395691,0.08050729520618917,-0.00041472878721025277,0.00041472878721025277
5,-4.99685993418097,-1.7857266664505,0.08328099890301616,-0.0004960351851251389,0.0004960351851251389
5,-5.16389589756727,-3.5062403678894,0.08606493162612118,-0.0009739556577470555,0.0009739556577470555
5,-5.33118797466159,5.10765218734741,0.08885313291102649,0.0014187922742631696,-0.0014187922742631696
5,-5.49932708963752,-1.0397721529007,0.09165545149395866,-0.00028882559802797224,0.00028882559802797224
5,-5.66576095297933,-4.12550020217896,0.09442934921632216,-0.0011459722783830446,0.0011459722783830446
5,-5.83336921408772,-8.88683414459229,0.09722282023479534,-0.002468565040164525,0.002468565040164525
5,-5.99994091317058,-22.5393981933594,0.09999901521950966,-0.006260943942599833,0.006260943942599833
5,-6.16819877177477,-29.6817893981934,0.10280331286291283,-0.008244941499498165,0.008244941499498165
5,-6.33386988192797,-41.3193969726563,0.10556449803213283,-0.011477610270182306,0.011477610270182306
5,-6.50213938206434,-50.4931373596191,0.10836898970107232,-0.014025871488783082,0.014025871488783082
5,-6.66881818324327,-62.4250564575195,0.11114696972072118,-0.017340293460422086,0.017340293460422086
5,-6.83519849553704,-72.9880294799805,0.11391997492561733,-0.020274452633327916,0.020274452633327916
5,-7.00461305677891,-81.0643997192383,0.11674355094631518,-0.022517888810899528,0.022517888810899528
5,-7.16896075755358,-96.5660781860352,0.11948267929255967,-0.026823910607232,0.026823910607232
5,-7.33664585277438,-101.856048583984,0.122277430879573,-0.028293346828884448,0.028293346828884448
5,-7.50388531014323,-107.776626586914,0.12506475516905383,-0.029937951829698335,0.029937951829698335
5,-7.67002673819661,-113.720405578613,0.1278337789699435,-0.03158900154961472,0.03158900154961472
5,-7.83790647983551,-119.38761138916,0.13063177466392517,-0.03316322538587778,0.03316322538587778
5,-8.00466258078814,-130.300323486328,0.1334110430131357,-0.03619453430175778,0.03619453430175778
5,-8.17232392728329,-140.445388793945,0.13620539878805485,-0.03901260799831806,0.03901260799831806
5,-8.33887793123722,-149.543533325195,0.1389812988539537,-0.04153987036810972,0.04153987036810972
5,-8.50808341056108,-153.334899902344,0.14180139017601798,-0.04259302775065111,0.04259302775065111
5,-8.67407582700253,-161.200958251953,0.14456793045004218,-0.044778043958875836,0.044778043958875836
5,-8.84130597114563,-166.94563293457,0.14735509951909384,-0.04637378692626944,0.04637378692626944
5,-9.00773424655199,-169.988388061523,0.15012890410919985,-0.04721899668375639,0.04721899668375639
5,-9.1739809140563,-180.451202392578,0.15289968190093833,-0.05012533399793834,0.05012533399793834
5,-9.33992024511099,-185.51806640625,0.15566533741851651,-0.05153279622395834,0.05153279622395834
5,-9.50791593641043,-193.305252075195,0.15846526560684052,-0.053695903354220836,0.053695903354220836
5,-9.6751032397151,-199.158676147461,0.1612517206619183,-0.05532185448540583,0.05532185448540583
5,-9.84268449246883,-204.725723266602,0.16404474154114718,-0.056868256462944994,0.056868256462944994
5,-10.0090447813272,-208.772323608398,0.16681741302212,-0.05799231211344389,0.05799231211344389
5,-10.175421833992,-219.852310180664,0.16959036389986668,-0.061070086161295556,0.061070086161295556
