CycleCount,AxialDisplacement_mm,AxialForce_N,strain,stress_MPa,stress_MPa_mag
5,0.0036835670016444,-3.82051801681519,-6.139278336074e-05,-0.0010612550046708862,0.0010612550046708862
5,0.00801682472229,-0.0326457656919956,-0.0001336137453715,-9.068268247776556e-06,9.068268247776556e-06
5,-0.144940611789934,-1.97932541370392,0.0024156768631655666,-0.0005498126149177556,0.0005498126149177556
5,-0.312155490973964,0.454823017120361,0.005202591516232733,0.00012633972697787807,-0.00012633972697787807
5,-0.480240589240566,3.70451903343201,0.0080040098206761,0.001029033064842225,-0.001029033064842225
5,-0.646919012069702,-3.15482616424561,0.010781983534495033,-0.0008763406011793361,0.0008763406011793361
5,-0.815325998701155,-2.92963814735413,0.01358876664501925,-0.0008137883742650361,0.0008137883742650361
5,-0.983083271421492,-1.45445227622986,0.0163847211903582,-0.0004040145211749611,0.0004040145211749611
5,-1.14876625593752,1.00081670284271,0.019146104265625335,0.00027800463967853057,-0.00027800463967853057
5,-1.31696462631226,0.511159300804138,0.021949410438537667,0.0001419886946678161,-0.0001419886946678161
5,-1.48479943163693,-1.34335422515869,0.02474665719394883,-0.00037315395143296945,0.00037315395143296945
5,-1.65107846260071,-0.693983733654022,0.0275179743766785,-0.00019277325934833944,0.00019277325934833944
5,-1.82049279101193,1.11400735378265,0.0303415465168655,0.0003094464871618472,-0.0003094464871618472
5,-1.98776717297733,0.879849553108215,0.033129452882955504,0.0002444026536411708,-0.0002444026536411708
5,-2.15486879460514,-2.34185433387756,0.035914479910085666,-0.0006505150927437666,0.0006505150927437666
5,-2.32049822807312,-1.38709723949432,0.03867497046788534,-0.0003853047887484222,0.0003853047887484222
5,-2.48785014264286,1.65754461288452,0.04146416904404767,0.0004604290591345889,-0.0004604290591345889
5,-2.65458831563592,-0.487465888261795,0.044243138593932,-0.00013540719118383194,0.00013540719118383194
5,-2.82288203015924,2.47375845909119,0.04704803383598733,0.0006871551275253306,-0.0006871551275253306
5,-2.990388777107,-2.84195423126221,0.04983981295178333,-0.0007894317309061695,0.0007894317309061695
5,-3.15787200815976,-2.3373429775238,0.052631200135996,-0.0006492619382010556,0.0006492619382010556
5,-3.32463392987847,-2.32380390167236,0.055410565497974504,-0.0006455010837978779,0.0006455010837978779
5,-3.49187850952148,-6.5553674697876,0.05819797515869133,-0.0018209354082743335,0.0018209354082743335
5,-3.65892052650452,-7.88314151763916,0.060982008775075335,-0.0021897615326775446,0.0021897615326775446
5,-3.82658233866096,-13.7057151794434,0.063776372311016,-0.0038071431054009443,0.0038071431054009443
5,-3.99358291178942,-16.5719242095947,0.06655971519649033,-0.004603312280442973,0.004603312280442973
5,-4.16066078469157,-25.1096534729004,0.06934434641152618,-0.006974903742472334,0.006974903742472334
5,-4.32767299935222,-23.1013622283936,0.072127883322537,-0.006417045063442667,0.006417045063442667
5,-4.49561513960361,-32.6816482543945,0.0749269189933935,-0.009078235626220696,0.009078235626220696
5,-4.66202478855848,-35.431209564209,0.07770041314264133,-0.009842002656724722,0.009842002656724722
5,-4.82926936820149,-37.9549942016602,0.08048782280335816,-0.01054305394490561,0.01054305394490561
5,-4.99684223905206,-41.1177597045898,0.083280703984201,-0.011421599917941611,0.011421599917941611
5,-5.1646470092237,-48.275218963623,0.08607745015372832,-0.013409783045450832,0.013409783045450832
5,-5.33139146864414,-55.7954559326172,0.08885652447740235,-0.015498737759060334,0.015498737759060334
5,-5.49777736887336,-56.3514404296875,0.09162962281455601,-0.015653177897135415,0.015653177897135415
5,-5.66502194851637,-59.355339050293,0.09441703247527283,-0.016487594180636944,0.016487594180636944
5,-5.83133706822991,-63.3221206665039,0.09718895113716516,-0.017589477962917748,0.017589477962917748
5,-6.00085267797112,-64.928955078125,0.10001421129951867,-0.01803582085503472,0.01803582085503472
5,-6.1650276184082,-69.3239135742188,0.10275046030680332,-0.019256642659505226,0.019256642659505226
5,-6.33335672318935,-73.0072479248047,0.10555594538648917,-0.02027979109022353,0.02027979109022353
5,-6.5006734803319,-79.2032470703125,0.10834455800553168,-0.022000901963975694,0.022000901963975694
5,-6.66712503880262,-84.0995330810547,0.11111875064671034,-0.023360981411404084,0.023360981411404084
5,-6.83616381138563,-84.180305480957,0.11393606352309384,-0.023383418189154723,0.023383418189154723
5,-7.00246728956699,-86.5534286499023,0.11670778815944984,-0.024042619069417306,0.024042619069417306
5,-7.16907391324639,-90.3070755004883,0.11948456522077316,-0.025085298750135637,0.025085298750135637
5,-7.33606237918139,-95.6572952270508,0.12226770631968983,-0.026571470896403,0.026571470896403
5,-7.50432023778558,-99.8418197631836,0.125072003963093,-0.027733838823106555,0.027733838823106555
5,-7.66954990103841,-102.365753173828,0.1278258316839735,-0.028434931437174443,0.028434931437174443
5,-7.83851183950901,-108.407035827637,0.13064186399181685,-0.030113065507676947,0.030113065507676947
5,-8.00408143550158,-108.969589233398,0.1334013572583597,-0.030269330342610555,0.030269330342610555
5,-8.17226245999336,-108.297401428223,0.1362043743332227,-0.03008261150783972,0.03008261150783972
5,-8.33908654749393,-112.718460083008,0.13898477579156548,-0.03131068335639111,0.03131068335639111
5,-8.5051329806447,-115.555999755859,0.14175221634407834,-0.032098888821071946,0.032098888821071946
5,-8.672502823174,-122.338249206543,0.14454171371956667,-0.0339828470018175,0.0339828470018175
5,-8.83973203599453,-128.338897705078,0.1473288672665755,-0.035649693806966115,0.035649693806966115
5,-9.00621432811022,-128.074569702148,0.15010357213517034,-0.03557626936170778,0.03557626936170778
5,-9.17377788573503,-127.167907714844,0.15289629809558383,-0.03532441880967889,0.03532441880967889
5,-9.34155844151974,-131.050842285156,0.15569264069199568,-0.036403011745876665,0.036403011745876665
5,-9.50774271041155,-134.299331665039,0.15846237850685918,-0.03730536990695528,0.03730536990695528
5,-9.67452209442854,-138.46418762207,0.1612420349071423,-0.03846227433946389,0.03846227433946389
5,-9.84270311892033,-143.689224243164,0.1640450519820055,-0.03991367340087889,0.03991367340087889
5,-10.0084422156215,-146.079620361328,0.16680737026035833,-0.040577672322591116,0.040577672322591116
5,-10.1763037964702,-146.778427124023,0.16960506327450334,-0.040771785312228616,0.040771785312228616
5,-10.3430803865194,-149.218475341797,0.17238467310865666,-0.0414495764838325,0.0414495764838325
5,-10.5099733918905,-151.097717285156,0.175166223198175,-0.04197158813476556,0.04197158813476556
5,-10.6766168028116,-154.916946411133,0.17794361338019332,-0.043032485114203614,0.043032485114203614
5,-10.8446991071105,-160.066986083984,0.18074498511850834,-0.04446305168999556,0.04446305168999556
5,-11.0097648575902,-159.327682495117,0.18349608095983666,-0.04425768958197694,0.04425768958197694
5,-11.17820199579,-162.597961425781,0.1863033665965,-0.04516610039605028,0.04516610039605028
5,-11.3457832485437,-164.345626831055,0.18909638747572835,-0.04565156300862639,0.04565156300862639
5,-11.5108760073781,-164.812713623047,0.19184793345630166,-0.045781309339735274,0.045781309339735274
5,-11.678546667099,-167.634872436523,0.19464244445165002,-0.04656524234347861,0.04656524234347861
5,-11.8447663262486,-171.590438842773,0.19741277210414332,-0.04766401078965917,0.04766401078965917
5,-12.011987157166,-176.508438110352,0.2001997859527667,-0.049030121697319996,0.049030121697319996
5,-12.1802482753992,-179.189865112305,0.20300413792331998,-0.049774962531195836,0.049774962531195836
5,-12.3476115986705,-180.63232421875,0.20579352664450834,-0.050175645616319445,0.050175645616319445
5,-12.5130945816636,-182.634231567383,0.20855157636106,-0.05073173099093973,0.05073173099093973
5,-12.680297717452,-182.615600585938,0.21133829529086665,-0.050726555718316114,0.050726555718316114
5,-12.8459483385086,-185.774276733398,0.21409913897514335,-0.051603965759277226,0.051603965759277226
5,-13.0147458985448,-188.916275024414,0.21691243164241333,-0.052476743062337225,0.052476743062337225
5,-13.1805576384068,-191.680770874023,0.21967596064011333,-0.0532446585761175,0.0532446585761175
5,-13.3495358750224,-196.487670898438,0.2224922645837067,-0.05457990858289945,0.05457990858289945
5,-13.5145513340831,-194.407562255859,0.22524252223471833,-0.054002100626627504,0.054002100626627504
5,-13.6825982481241,-198.933456420898,0.22804330413540166,-0.05525929345024945,0.05525929345024945
5,-13.8483196496964,-198.972061157227,0.23080532749494,-0.055270016988118606,0.055270016988118606
5,-14.0161542221904,-201.17936706543,0.23360257036984,-0.055883157518175,0.055883157518175
5,-14.181655831635,-208.366622924805,0.23636093052725,-0.0578796174791125,0.0578796174791125
5,-14.3494661897421,-209.414169311523,0.239157769829035,-0.05817060258653417,0.05817060258653417
5,-14.5169943571091,-210.803909301758,0.24194990595181834,-0.05855664147271056,0.05855664147271056
5,-14.683922752738,-210.033645629883,0.2447320458789667,-0.05834267934163417,0.05834267934163417
5,-14.8495938628912,-213.496505737305,0.24749323104818668,-0.05930458492702917,0.05930458492702917
5,-15.0183737277985,-212.774841308594,0.25030622879664166,-0.05910412258572056,0.05910412258572056
5,-15.183943323791,-215.892730712891,0.25306572206318334,-0.05997020297580306,0.05997020297580306
5,-15.3505774214864,-220.770690917969,0.25584295702477333,-0.06132519192165806,0.06132519192165806
5,-15.5181773006916,-223.210723876953,0.25863628834485997,-0.06200297885470917,0.06200297885470917
5,-15.6838390976191,-224.09407043457,0.26139731829365165,-0.06224835289849167,0.06224835289849167
5,-15.8525556325912,-225.461318969727,0.26420926054318666,-0.0626281441582575,0.0626281441582575
5,-16.0173308104277,-225.967926025391,0.2669555135071284,-0.06276886834038639,0.06276886834038639
5,-16.1844044923782,-227.844345092773,0.26974007487296997,-0.06329009585910361,0.06329009585910361
5,-16.3521859794855,-230.323486328125,0.272536432991425,-0.06397874620225695,0.06397874620225695
5,-16.5189113467932,-231.998947143555,0.27531518911322,-0.06444415198432084,0.06444415198432084
5,-16.6866946965456,-238.019622802734,0.27811157827576,-0.06611656188964833,0.06611656188964833
5,-16.8535821139812,-240.711090087891,0.28089303523302,-0.06686419169108083,0.06686419169108083
5,-17.0187149196863,-237.250503540039,0.2836452486614383,-0.06590291765001083,0.06590291765001083
5,-17.1866305172443,-238.350006103516,0.2864438419540717,-0.06620833502875444,0.06620833502875444
5,-17.3527672886848,-239.689529418945,0.28921278814474666,-0.06658042483859583,0.06658042483859583
5,-17.5201408565044,-241.851974487305,0.2920023476084067,-0.06718110402425138,0.06718110402425138
5,-17.6871195435524,-245.980026245117,0.2947853257258733,-0.06832778506808805,0.06832778506808805
5,-17.8543087095022,-248.141952514648,0.29757181182503667,-0.06892832014295779,0.06892832014295779
5,-18.0205926299095,-249.551818847656,0.30034321049849166,-0.06931994967990444,0.06931994967990444
5,-18.1878469884396,-245.549209594727,0.30313078314066,-0.06820811377631306,0.06820811377631306
5,-18.3547660708427,-248.170333862305,0.30591276784737836,-0.06893620385064028,0.06893620385064028
5,-18.522210419178,-252.306198120117,0.30870350698629995,-0.07008505503336583,0.07008505503336583
5,-18.6881814152002,-256.653015136719,0.3114696902533367,-0.07129250420464416,0.07129250420464416
5,-18.8549626618624,-255.763565063477,0.3142493776977067,-0.07104543473985472,0.07104543473985472
5,-19.0229769796133,-262.056335449219,0.31704961632688833,-0.07279342651367193,0.07279342651367193
5,-19.1893614828587,-260.356719970703,0.31982269138097835,-0.07232131110297306,0.07232131110297306
5,-19.3552616983652,-259.531616210938,0.32258769497275336,-0.07209211561414945,0.07209211561414945
5,-19.522612914443,-262.709075927734,0.3253768819073833,-0.07297474331325944,0.07297474331325944
5,-19.6882411837578,-264.087707519531,0.32813735306263,-0.07335769653320307,0.07335769653320307
5,-19.8562983423471,-266.712646484375,0.330938305705785,-0.07408684624565973,0.07408684624565973
5,-20.0235154479742,-265.513031005859,0.3337252574662367,-0.07375361972384972,0.07375361972384972
5,-20.1901905238628,-271.030700683594,0.33650317539771335,-0.07528630574544277,0.07528630574544277
5,-20.35753428936,-269.02392578125,0.339292238156,-0.07472886827256944,0.07472886827256944
5,-20.5232184380293,-269.424530029297,0.34205364063382165,-0.07484014723036027,0.07484014723036027
5,-20.6912346184254,-269.658538818359,0.34485391030709,-0.07490514967176638,0.07490514967176638
5,-20.8584405481815,-274.225769042969,0.347640675803025,-0.07617382473415805,0.07617382473415805
5,-21.0253559052944,-275.4443359375,0.35042259842157336,-0.07651231553819444,0.07651231553819444
5,-21.1910214275122,-277.680511474609,0.3531836904585367,-0.0771334754096136,0.0771334754096136
5,-21.3589500635862,-282.491363525391,0.35598250105977,-0.07846982320149751,0.07846982320149751
5,-21.5236879885197,-279.964691162109,0.35872813314199503,-0.07776796976725249,0.07776796976725249
5,-21.6918885707855,-279.973266601563,0.36153147617975834,-0.0777703518337675,0.0777703518337675
5,-21.8587499111891,-279.514801025391,0.36431249851981834,-0.07764300028483084,0.07764300028483084
5,-22.0256298780441,-285.486541748047,0.367093831300735,-0.07930181715223528,0.07930181715223528
5,-22.192532196641,-286.163299560547,0.36987553661068334,-0.07948980543348527,0.07948980543348527
5,-22.3590284585953,-285.809509277344,0.37265047430992165,-0.07939153035481777,0.07939153035481777
5,-22.5251950323582,-286.202575683594,0.37541991720597,-0.07950071546766499,0.07950071546766499
5,-22.6925313472748,-288.305206298828,0.37820885578791336,-0.08008477952745223,0.08008477952745223
5,-22.859912365675,-286.846099853516,0.38099853942791667,-0.07967947218153223,0.07967947218153223
5,-23.0260621756315,-288.964233398438,0.38376770292719165,-0.08026784261067722,0.08026784261067722
5,-23.1930147856474,-294.84814453125,0.38655024642745667,-0.08190226236979167,0.08190226236979167
5,-23.3595222234726,-296.024322509766,0.38932537039120996,-0.082228978474935,0.082228978474935
5,-23.5270615667105,-296.809692382813,0.39211769277850833,-0.08244713677300361,0.08244713677300361
5,-23.6942563205957,-297.063415527344,0.39490427200992834,-0.08251761542426221,0.08251761542426221
5,-23.8607227802277,-297.508972167969,0.397678713003795,-0.08264138115776916,0.08264138115776916
5,-24.027718231082,-298.466003417969,0.40046197051803334,-0.08290722317165805,0.08290722317165805
5,-24.1943150758743,-299.609588623047,0.403238584597905,-0.08322488572862416,0.08322488572862416
5,-24.3619289249182,-304.254058837891,0.40603214874863663,-0.08451501634385862,0.08451501634385862
5,-24.5286412537098,-303.955993652344,0.40881068756183,-0.08443222045898444,0.08443222045898444
5,-24.6951319277287,-303.523742675781,0.41158553212881166,-0.0843121507432725,0.0843121507432725
5,-24.8617865145206,-308.647064208984,0.4143631085753433,-0.08573529561360665,0.08573529561360665
5,-25.028470903635,-305.179840087891,0.41714118172725,-0.08477217780219196,0.08477217780219196
